"V1";"V2";"V3";"V4";"V5";"V6";"V7";"V8";"V9";"V10";"V11";"V12";"V13";"V14";"V15"
134.743136237375;289.347234764136;236.049034167081;413.926353096031;264.416153077036;412.755964440294;341.787339978551;291.90056421794;0.0625;317.814016249031;336.017444380559;320.744017207244;486.693674116395;51.7845319118351;222.43535076268
408.691717078909;219.647360383533;82.0746999233961;3.60433117020875;451.91780955065;71.12767547369;298.810752080303;168.981139664538;0.0625;187.590060057119;233.120944700204;299.88235069612;400.440550991334;41.1028453381732;392.556988284923
51.0935022030026;51.8379122950137;125.302394619212;197.018938255496;216.800368623808;53.92133933492;160.500488078094;5.7205290067941;0.0625;428.682962548919;494.008881621994;484.236799397078;424.702316522598;35.4183758608997;174.548919079825
338.462880114093;308.080911403522;198.455453268252;233.043916174211;156.036852160469;474.040835630149;482.127194034992;281.159622594714;0.0625;490.664862445556;255.140170338564;190.361256546444;18.4471985558048;493.375618127175;23.2115412363783
287.629802129231;229.046406806447;432.425462640822;339.613676187582;38.7797049479559;257.209884352051;240.886741221011;354.749871534295;0.0625;340.074356994592;121.741323382594;181.014187600532;444.656598498113;201.515915221535;86.3399110967293
186.232781154104;171.407900983468;465.503849554807;337.705082027242;353.345774929039;255.791790550575;3.84108253394047;197.949804365635;0.0909090909090909;289.585621329024;149.081747047603;86.645642720709;161.057768156752;73.9314402453601;456.476497463882
315.485529019497;120.945709990337;211.322404677048;266.079941415228;323.861266020685;434.712468995713;306.49164231966;31.2445539748296;0.0625;123.803506372496;261.501638335176;435.999220362802;468.946316395886;453.13087082468;31.2565667554736
265.505613409914;62.6504204701632;195.709165302105;487.215367029421;311.944783432409;144.990443019196;218.632232908745;182.830813340843;0.0625;354.915320058353;52.8225315501913;454.186093475476;124.033172731288;182.035591104068;231.769937905483
324.756298447028;243.373729754239;211.502030026168;344.060527044348;474.496783106588;192.587757366709;165.852135821814;424.023490981199;0.0625;113.986199954525;3.09998809825629;187.079595125096;418.895710259676;444.439810700715;467.912380583584
369.189482764341;67.7998509490862;424.499954096973;332.87683816161;436.136394971982;432.435072725639;356.160265353245;28.7534829694778;0.0625;434.399869292974;101.080471533351;251.134098290723;483.52685966529;36.2109508132562;230.386230512522
396.51687303558;375.043747480959;131.670232512988;88.4174436796457;300.553037086502;172.415273380466;69.539207163073;432.712312554941;0.0714285714285714;81.3695092219859;198.243521270342;53.3810096993568;195.691025583073;391.754241310991;184.101123828441
137.452028691769;36.335394368507;322.192121995613;144.412671565078;201.629915740341;488.368140533566;292.429535922265;356.17690498475;0.0625;114.468641695566;64.4623686093837;373.424137942772;425.71594088804;381.566482014023;173.147647641599
176.46180849988;57.28234059643;415.013207588345;370.986384921707;396.903739660047;99.9666363932192;243.122161093112;192.790717119351;0.0625;499.753937125206;182.099904748611;297.463411617189;166.823118110187;158.66953576915;81.4011075999588
439.89468482323;297.539253951982;451.655032346025;429.505451815203;112.4202106148;488.850831519812;404.125523571998;325.856833253056;0.0625;412.928689154796;80.2582098403946;477.062372865494;109.72215863876;192.788704414852;101.828418672085
264.288583653979;247.330726357177;401.419502100907;271.022773580626;202.4510105839;244.759221677668;215.131605584798;42.5171824172139;0.0625;65.0798025308177;226.668084738776;261.518847006179;26.7968375701457;197.612042538822;381.914820405655
212.262558517978;296.720950864255;270.796875236556;361.173959448934;328.233468928374;258.182585705072;165.677990782828;96.8334167264402;0.0625;244.302096660249;260.778945405036;337.343606647991;201.127654640004;337.636172771454;186.356908641756
219.904478173703;80.7826815871522;261.79074915126;179.853839566931;114.077140809968;368.915766128339;391.10024905074;282.800967572257;0.0625;233.26730215922;57.0954572176561;138.311834433087;126.567770144902;74.2722091963515;275.821327464655
26.8662665039301;435.803553089499;120.162227307446;496.982073760591;300.409174873494;60.7400935841724;91.262183724641;276.931227883324;0.0666666666666667;167.867847019807;421.822247677483;39.2871447902571;73.1873167678714;192.657107952982;400.569942663424
41.572759160772;423.244079574943;179.866805905476;76.4667543116957;138.242920744233;378.975734463893;271.543527570586;314.493828453124;0.0625;400.110343936831;35.7486718567088;382.18869392363;293.24421135243;278.268765192479;95.9044368937612
104.436525609344;493.375678779557;313.393453718163;470.256450935267;12.5526698539034;42.9932153783739;224.752219370859;437.346864142455;0.0625;347.836630069651;451.900079962797;284.831188602911;169.020045897923;440.833848551847;115.893733571284
251.649754471146;172.765337745659;299.62587589398;191.690850653686;318.783944705501;209.502645535395;248.510568018037;67.9661820176989;0.0625;302.192262955941;324.966131942347;375.121269553228;270.811674767174;275.970949791372;127.202064963058
344.421206391416;215.944608207792;480.855097062886;116.500520263799;370.32225902658;62.8041430609301;247.69097101158;394.36492708046;0.0625;156.696647638455;62.3685074970126;307.736968204466;393.942984519526;334.683640045114;291.468385374174
381.999953300692;214.400024386123;243.223765515722;282.227689167485;55.4907963378355;66.2716588703915;366.133524616357;297.097790520638;0.0625;20.1839762739837;431.70441291295;152.324395347573;57.0532649289817;186.767388833687;320.45809738338
193.702271557413;61.9318204699084;367.070018895902;254.915424855426;114.226149627939;379.669858026318;499.532800106503;225.916997995228;0.0625;388.269699760713;488.539101905189;358.83365504105;137.863714946434;201.769831241108;86.6403877735138
96.2927184300497;335.246298345737;234.521556878462;13.4036894887686;74.8024026397616;151.743701193482;143.235444073935;208.807259448804;0.0625;114.088984904811;246.530327480286;462.073211260796;318.368645152077;68.014232441783;415.007202653214
305.69416936487;381.445585284382;10.5518519412726;206.783406320028;354.8447919311;303.681773599237;487.865903694091;323.106276802719;0.0625;288.21726643946;139.901103451848;428.015045346419;372.07364931237;375.719754607417;84.4720243476331
281.354573671706;437.693549436517;155.76903661713;45.9458223776892;369.354430004023;464.72578542307;283.550863164086;8.89721279963851;0.0625;440.415852121077;215.792183531448;198.009224765003;105.903015704826;459.498186712153;246.336806332693
404.768763110042;3.03503405302763;386.988738784567;50.7126792799681;302.549606189132;153.143655741587;450.853557326607;189.782751724124;0.0625;149.228891241364;155.31786181964;452.612513540605;276.132541708648;249.496111180633;32.6636106474325
337.581826956011;494.297172059305;158.331788377836;289.217334706336;22.9390888707712;362.342447508126;291.866914717978;15.3623449150473;0.0625;91.9400947168469;261.929776170291;203.778437767401;409.504236071371;476.527484017424;88.7623006710783
257.08803976886;388.940917560831;79.0557021973655;311.798361362889;444.170568487607;473.389368271455;471.497676331654;446.877412730828;NA;299.701681709848;252.285386552103;427.388906602562;273.827486787923;234.426222508773;258.366057183594
172.506413189694;22.3111610393971;297.844149055891;331.43448876217;157.172116683796;299.525935086422;417.078486564357;224.63859221898;0.0625;193.677110015415;383.000364527106;330.693368727038;90.4141550417989;166.822846629657;408.289389801212
143.448488903232;441.681920434348;262.252729968168;9.46413702331483;62.2936912113801;24.2768850876018;319.353323777082;382.370176026598;0.0625;21.8794890679419;49.0024159662426;245.035632771422;371.367431478575;104.297081008554;362.735114526004
471.05497343;196.597536094487;437.351613654755;360.401845653541;490.13070226647;254.273782833479;85.4738317757009;470.835643704049;0.0666666666666667;159.075196716003;395.86382242851;58.5780784844384;224.698428181;315.948300296441;7.59570859372616
300.339868059382;70.6983866402879;262.707707704976;110.062540275976;315.140735940076;401.067816419527;215.252040744582;468.937831115909;0.0625;471.08228225261;86.8918638443574;236.047772248063;62.9894221201539;442.001943010837;160.415741731413
484.825290623121;68.224924732931;333.105097874068;192.071779398248;65.3162833768874;372.720654355362;253.206424850733;200.49800502602;0.0625;101.393419899978;302.271050284617;354.372808517586;168.021625839174;90.6778331845999;482.65834490303
268.814221140929;259.130100253969;245.074446545914;78.2818833831698;111.3674887456;77.6793736731634;347.381867328928;295.158329303376;0.0625;490.878262673505;327.667100937106;464.607193709478;427.538229967467;158.292284235358;26.9009831827134
3.46246280241758;17.2496883897111;62.4766135588288;149.195923120715;40.1971223764122;415.192954242229;483.615327824822;279.664620757103;0.0625;159.202559501864;236.977026681416;335.149426358899;191.239583771676;126.771681476384;355.262566474266
278.760953689925;495.27709686663;191.875672549941;317.292394815013;343.717996845953;401.480719214305;400.726914800184;180.051671806723;0.0625;212.626621127129;85.7510261703283;369.57059328028;217.319930670783;499.178995611146;48.8605020800605
405.450743623078;421.715404023416;212.409728206694;297.867294284515;405.624690232798;212.920037913136;204.808222755206;446.893235202879;0.0625;167.048332397826;471.290858113207;329.694029721226;73.2123764464632;217.048209393397;400.322406436317
127.024236600846;499.863430042751;323.881922988221;68.7609866727144;252.117290743627;202.086625620723;90.7799542236196;431.36323033832;0.0666666666666667;176.732543040998;461.929829674773;43.2265427770493;93.3224732289091;236.239979392849;100.827705813572
233.458508271724;116.166346357204;446.30685960874;353.492807829753;279.213693691418;133.342227200046;443.748804222148;198.628238518722;0.0625;365.854567731731;34.3309761956334;298.52346696118;14.0250867698342;173.078332445584;126.279475283809
290.061506209895;112.377423909493;245.000535040163;117.806103662588;438.385802903213;82.7252913732082;392.924394143459;243.159236619249;0.0625;335.982679273002;423.723809304647;138.180588308397;495.252872700803;120.269340230152;307.707209722139
205.660789390095;54.0798609144986;271.9365588855;104.260891326703;26.6368492739275;464.677605894394;424.740135108957;84.8406996810809;0.0625;193.009082344361;5.23483147844672;489.017757947814;105.491686612368;492.514170706272;101.140263606794
8.68485821411014;157.685837359168;341.44303004723;460.604111081921;331.128828460351;342.029954772443;390.545326701321;12.5466055469587;0.0625;3.97528684698045;32.5585216050968;494.195376757361;426.392657565884;397.433491889387;423.747506109066
112.482384312898;63.6248068185523;37.0497249532491;292.723727412522;353.517958777957;142.326546250843;356.490767379088;430.600510328077;0.0625;290.669713751413;380.092880572192;266.610659261994;339.204985881224;453.781127231196;306.248919223435
151.275915326551;19.4158146623522;443.679122254252;75.677975662984;242.458408582024;378.644517506473;61.3886879421656;374.047261779197;0.0714285714285714;385.108864633366;322.77311978396;77.5416378938126;421.638722298667;385.887919925153;83.9027856709436
296.403257409111;287.949997000396;127.256995881908;43.9943784149364;120.037361397408;473.518987884745;409.946579533126;368.558888789266;0.0625;30.4398892913014;33.3725557429716;440.783981691716;203.053593286313;23.9855138352141;268.001313088462
5.16660092398524;432.250149780884;319.070662837476;354.897735756822;197.328345384449;207.194379996508;242.864783329859;358.68556285277;0.0625;379.920062492602;193.374792812392;404.263762247275;479.508992983028;94.259245088324;20.5791250336915
286.040013073944;226.800172473304;244.577898760326;467.951893340796;57.1325751952827;327.947845216841;229.734161400168;74.5436518918723;0.0625;161.653006216511;338.231010478921;257.623122778184;113.973900093697;386.716637643985;333.589594694786
126.976243569516;16.4198616985232;107.366166659631;104.629214969464;10.983151383698;456.710836384445;463.054385651323;161.811606376432;0.0625;259.666674188338;265.855251811445;185.204196582014;130.71768626105;151.130502694286;427.324253832921
108.391714747995;292.868121177889;139.917754335329;49.7574993642047;227.720604976639;354.41970336251;68.3042800083901;69.7604872984812;0.0714285714285714;126.318329595961;169.838424073532;80.3428701482423;137.678711325862;139.8442434147;103.952473844402
47.493570134975;260.166329797357;392.030958202668;409.728350467049;11.5251983515918;295.549898175523;172.166652269974;19.2848328733817;0.0625;314.72030619625;54.8956624697894;211.412197313909;355.385799543001;115.154625265859;420.034194132313
106.083419872448;394.937079981901;85.3829544503242;317.881303024478;236.334929009899;417.351331212558;82.6294350027122;214.618267957121;0.0666666666666667;147.599836578593;175.087708048522;23.9680710278454;389.58436541725;71.1561689386144;9.72431944683194
332.899005967192;407.268161186948;93.7114580301568;402.438778197393;280.056835035793;309.765028185211;312.615425253663;29.7973112901673;0.0625;84.4982146518305;180.692997411825;370.459090718427;369.627840234898;231.611732044257;175.188184599392
79.1372141102329;192.553144064732;126.278628595173;20.8411993226036;268.336939625442;183.678396162577;471.91131752409;238.443497219123;0.0625;39.3641227856278;248.328021378256;301.901752034679;50.2150682732463;82.8575665364042;180.827912525274
95.566047471948;186.571514233947;330.436715157703;325.846469495445;253.479513339698;97.6987896719947;479.553405690411;405.539123807102;0.0625;19.916215329431;177.323430776596;184.930560257491;461.703135864809;12.9904446657747;372.692062053829
464.611090021208;250.194261432625;7.36397097352892;411.701189121231;368.639249587432;96.3027317775413;415.970123152147;188.149509136565;0.0625;51.8234728369862;369.156785192899;173.848368893193;44.2582693649456;491.860280511901;265.044957748614
483.09668537695;424.281280487776;404.487985884771;495.404314366169;116.389017901383;76.6268834704533;178.589818980227;1.20103103108704;0.0625;15.4642786365002;77.1466513397172;242.886403272758;389.166923472658;473.070811363868;52.8782146284357
303.073968039826;311.101510305889;95.6785804592073;64.9839347461239;182.020407519303;239.611234283075;90.2859833617465;216.248902026564;0.0666666666666667;58.3526663249359;355.925552546978;31.671459727527;97.7948611835018;336.32971602492;415.192478452809
276.587298489176;267.589142196812;425.218413467519;271.84333675541;361.141340225004;496.257993625477;83.6173767264586;265.846302150749;0.0666666666666667;65.6512316782027;227.169380174018;4.00929121503413;112.883806228638;152.262024348602;1.3926022220403
51.2078809551895;291.218376136385;386.095439665951;187.699652626179;78.2261854037642;178.76128712669;372.326451853991;238.257111981511;0.0625;401.585406973027;305.194885120727;492.826294544959;321.689354721457;369.966354919598;100.971808424219
266.813125927001;330.575688974932;0.723049277439713;431.887949933298;43.54638827499;100.062807206996;292.551485541482;2.23656021989882;0.0625;134.17749479413;141.776347649284;358.440597227782;133.405985543504;164.03546242509;244.849515613168
421.18600429967;307.18143703416;NA;214.583792025223;299.456059234217;2.16184882447124;274.545193423657;436.069910880178;0.0625;13.460478046909;229.691013111733;351.513479304091;460.168863530271;447.916778270155;406.194764887914
190.45140396338;223.566806991585;493.887968827039;286.051969043911;432.628812617622;422.074167174287;201.467133551774;275.231401901692;0.0625;110.862966859713;443.421644507907;300.210571141444;229.644604842179;304.143925313838;419.758317177184
478.960474254563;441.974711138755;470.145524595864;354.647008236498;357.712386990897;372.13860754855;22.8589607160578;222.72112313658;0.0833333333333333;441.69254170265;443.902571219951;32.7219218229381;377.32640246395;149.82146047987;499.547725426964
408.09040016029;57.9165340168402;69.9357693083584;36.6367103997618;458.573993179016;288.755301968195;199.238060397238;427.300930139609;0.0625;70.752966334112;47.4352411692962;379.649532457351;358.707902487367;457.054552272893;32.7200860483572
497.619481291622;187.26387724746;201.363313826732;89.4397910451517;481.615734868683;166.562486672774;415.00237795917;125.944836181588;0.0625;173.528962419368;27.9034364502877;497.364940795815;32.3942537652329;337.948843021877;177.963718539104
274.254797725007;377.005297457799;428.347923094407;110.281039960682;303.850898402743;296.451949514449;350.750075472191;312.137132626958;0.0625;156.474587856792;45.2958652749658;316.842712691671;215.898453607224;201.921782572754;340.301061281934
394.059506594203;164.523890125565;221.90574707929;247.263580327854;275.288530858234;346.841395949014;318.46759099841;62.5215981854126;0.0625;202.326062368229;253.194968448952;475.690701619425;459.901427850127;254.046046757139;302.724277018569
302.67796292901;289.966718875803;NA;210.737140150741;476.727717206813;270.868101739325;351.082313714205;464.988779276609;0.0625;441.605204599909;300.682969624177;158.406477043715;186.47790455725;267.437024740502;479.202921036631
209.850915707648;381.589387543499;68.9917497802526;155.098642106168;470.072335680015;38.9628785196692;421.519802167682;157.520480453968;0.0625;164.492913871072;69.0233232453465;403.028562101648;245.28195511084;30.1102972589433;103.803077363409
NA;357.851733104326;377.651440328918;185.898980475031;359.038250986487;333.041879115626;6.56945520857078;258.280800306238;0.0909090909090909;358.878652565181;380.809353315271;88.1173207036536;302.672934019938;472.826027777046;258.835245156661
184.090352500789;322.568668285385;366.770220221952;469.05601688195;110.552686732262;122.810284141451;130.238666546064;223.353161243722;0.0625;120.057889842428;339.931492228061;206.148238248595;332.309785997495;475.49080173485;195.600881241262
216.611771727912;9.78690595366061;452.980993781239;99.0385280456394;354.832528857514;61.1110444879159;238.520758463035;41.0290104337037;0.0625;337.012583040632;136.245657457039;261.332639679209;182.111296686344;376.80338404607;470.154550857842
132.778568426147;215.685000759549;138.282469240949;90.6267276732251;30.741686350666;399.51049152296;468.091558066393;194.895873311907;0.0625;177.019718103111;301.825548755005;449.746227368176;425.748085021041;82.7809036709368;394.631657050923
147.993161808699;244.540178216994;NA;275.575264706276;289.141764398664;345.878349035047;372.220797251572;126.740043284371;0.0625;332.369103445671;176.136350957677;460.158774979552;341.40167303849;283.390911063179;133.588319644332
101.200182922184;309.79415262118;231.339466408826;128.964074188843;223.137089866214;456.326494109817;425.594342234539;389.378518564627;0.0625;391.778605640866;472.69044991117;290.814406705162;276.296695345081;393.296660156921;286.363945459016
NA;226.056559127755;85.7990608783439;13.5226111160591;212.894589290954;32.9486505361274;143.738512147862;23.299157153815;0.0625;493.356605409645;416.31356603466;206.336626773799;296.339074498974;397.639282862656;452.158085536212
252.818866749294;219.54051440116;161.569831427187;335.95047541894;1.90691684838384;129.119025659747;281.306491472676;251.786640728824;0.0625;126.878153416328;190.088346949778;330.967867717232;48.6866518622264;276.994482032023;374.921500333585
196.116084815003;134.772011078894;289.07853725832;120.989492628723;471.780219813809;304.637366440147;3.82760428538865;374.146741116419;0.0909090909090909;83.2439878722653;380.21894893609;27.8331529093369;171.391668030992;335.273742326535;193.744081538171
472.039969521575;193.911995273083;13.5058161104098;448.604313540272;59.6919128438458;64.9215790908784;464.720102357476;336.918144137599;0.0625;230.465306900442;435.539530590177;351.324230445678;331.760844914243;358.648706460372;270.287485211156
176.3458205387;38.6864232132211;344.365516677499;323.168426170014;489.785633748397;172.245818655938;413.867059743398;499.162831227295;0.0625;194.678671658039;375.422117882408;161.158546229311;461.187107954174;237.03709768597;96.0280415602028
178.764657117426;325.060685863718;136.439805035479;323.580196825787;79.6149767702445;302.125190966763;331.090336352608;101.39233560767;0.0625;460.350950015709;424.084283178672;171.99219390349;11.357954936102;438.9130435884;64.3065012991428
257.69422983285;46.5335461776704;362.120646517724;291.667376412079;457.494353642687;454.463457339443;493.479328312222;18.2726449565962;0.0625;487.323651788756;231.556897400878;351.238366789802;293.038239818998;282.317474600859;51.9414094742388
441.817170591094;357.456161640584;235.735677415505;13.7600644957274;467.532865004614;282.284919987433;88.8249829040346;73.8463752204552;0.0666666666666667;464.973947615363;358.408033149317;54.3581867388363;380.330067360774;208.612278685905;246.410516207106
347.538901958615;366.647268645465;11.3374724751338;230.42808205355;5.26217883452773;261.788889649324;139.934980670256;261.029793764465;0.0625;205.704534891993;28.4045995213091;265.059421037666;430.06288993638;182.804463314824;85.152970161289
121.992007480003;130.33081125468;467.2242985107;88.8119743904099;146.998276235536;451.89706934616;282.719766165945;207.457625307143;0.0625;243.987923371606;489.995081792586;319.743961271489;306.046593235806;81.7885476863012;413.662618841045
303.833789541386;18.5470174765214;354.083195445128;222.411296679638;154.751093243249;333.782923757099;313.358590047008;484.975388622843;0.0625;92.2166634118184;115.432806895114;474.206848849028;414.010306471027;302.040219772607;412.008167128079
7.19441229011863;496.672658598982;82.086019567214;51.1192037956789;28.1894846120849;433.504455490038;433.901170280405;442.768211476505;0.0625;271.132934372872;287.048696307465;178.039895616833;155.218691099435;485.624673543498;371.400114265271
438.00370360259;186.428647488356;328.27929360792;192.44036974851;426.822923473082;154.843300930224;73.592477775245;135.466218693182;0.0714285714285714;405.889009707607;125.43460552115;55.5638700947226;210.50967508927;363.267177366652;498.58874513302
244.075243361294;194.548882776871;456.630114465952;228.114132769406;205.266241915524;167.422367376275;448.395222087736;395.343936863355;0.0625;258.616515435278;45.4867442604154;177.14437642912;79.0662684012204;57.8320770291612;111.856324248947
